"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ARFGEF2",515.473827510262,1.11033627431553,0.319448517148793,3.47579097948466,0.000509349101617494,0.028925892678412
"EVI2B",45.4907648028627,1.70214336314147,0.490987504179899,3.46677532248926,0.00052674197808067,0.0297884710281939
"TSC22D1",1966.52660133455,-0.828821223703596,0.239313588201461,-3.46332705105683,0.00053353946237736,0.0299586437758828
"LRBA",600.86855957392,0.984619514681354,0.284325413968983,3.46300213173616,0.000534184163213063,0.0299586437758828
"FAM120AOS",245.578506301986,-0.962117492634771,0.278595803666163,-3.45345292346061,0.000553458894862878,0.030601027035319
"CPNE7",75.768761119247,1.2221086006583,0.353848131913261,3.45376586856725,0.000552817090942016,0.030601027035319
"NSF",2641.93645483539,-0.831683279116744,0.240656462445306,-3.4558942264256,0.000548470502002089,0.030601027035319
"RFWD3",932.719072233727,0.772758912816783,0.223864236177286,3.45190873724381,0.000556635965548836,0.030601027035319
"TMTC2",655.687051700776,1.13945594197179,0.330109410526706,3.45175237553432,0.000556958615765647,0.030601027035319
"LGALS1",1273.19684722408,-1.13524612396723,0.329468305038771,-3.4456914568266,0.000569600311845203,0.0310432169955636
"ZMYM4",1439.79277341482,-0.703302800463897,0.204053019554718,-3.44666695939435,0.000567547754905283,0.0310432169955636
"POLR2J2",200.43781059733,1.68048029992376,0.487953053066331,3.44393848826954,0.000573306118254041,0.0311197007804081
"SLCO1B3",251.495006365962,1.04650333873769,0.304274686564527,3.43933749650173,0.000583139760004426,0.0314173594651051
"CRIP2",197.244767058659,-1.46632246932444,0.426355836694966,-3.43919877042405,0.000583438681987377,0.0314173594651051
"LSM2",677.937447517497,-0.744105984266194,0.21666186031249,-3.43441149814266,0.000593841952958075,0.0314935212035968
"EVA1C",194.716857944002,1.47737619799672,0.429957034009441,3.436101938419,0.000590148876402121,0.0314935212035968
"LMTK2",118.220790133356,1.55009150534872,0.451265334957836,3.43498909681052,0.000592577670149133,0.0314935212035968
"TFF3",1135.20714690188,-1.12860843855969,0.328632181225142,-3.43426025519543,0.000594173417203106,0.0314935212035968
"SMDT1",190.822678324597,-1.02363908333481,0.298565584686633,-3.42852336584338,0.000606874293129172,0.0317926858369531
"TRERF1",324.69545422565,1.32545588342366,0.386506139513733,3.4293268538793,0.000605080365311677,0.0317926858369531
"COL9A3",1017.64450112866,-0.947378708543521,0.276171805964682,-3.43039618122596,0.000602700558703786,0.0317926858369531
"SHANK1",46.9178563197174,2.13868096074241,0.624403381364012,3.42515915924487,0.000614439355773668,0.032020188339311
"FAM13B",192.46829500068,1.45293865656344,0.42427887485938,3.42448974638437,0.000615955087912168,0.032020188339311
"ZNF140",112.104887680518,1.15303989710923,0.337582612604663,3.41557845119096,0.00063646692822103,0.0320988320964009
"PKD1P5-LOC105376752",30.6409991585353,2.03157831499418,0.594615506058275,3.41662518769747,0.000634025054097193,0.0320988320964009
"FNDC3A",1147.58063573723,-1.04186715687152,0.304949939801628,-3.41651865073088,0.000634273189387005,0.0320988320964009
"MAGI1",1120.81654938676,1.25589625019924,0.367519318123875,3.41722513148527,0.000632629410040437,0.0320988320964009
"CLSTN3",37.3704688647277,2.15587575549748,0.630819970577467,3.41757689364834,0.000631812438373249,0.0320988320964009
"RASAL2",759.824783496977,1.41022317110264,0.412289654103983,3.42046703589359,0.000625137114191285,0.0320988320964009
"C20orf194",354.248246468507,1.25845547379957,0.368290109114045,3.41702218619689,0.000633101199734126,0.0320988320964009
"DDX12P",85.2503549039859,1.50356220304024,0.439535810563975,3.42079568240639,0.000624382212696028,0.0320988320964009
"TMSB4X",7607.21647289081,-0.985627700938613,0.288840974897716,-3.41235415538824,0.000644043797970043,0.0322573166745875
"PTPRG",8371.03614607707,-1.02942279964611,0.301687926376844,-3.41221079679615,0.00064438262075604,0.0322573166745875
"SPARC",233.978593436334,-1.03078251582601,0.302516494929022,-3.40735970799826,0.000655946192461951,0.0327150137908329
"ZNF587B",148.142289072233,1.01791342125192,0.299273808488528,3.40127800154935,0.000670715809028856,0.0333286576280663
"SPRED3",49.9551159098321,1.90356413275011,0.55986514002475,3.40004046807765,0.000673758807132557,0.0333572309055078
"ARAP1",215.339978188469,1.05352151402027,0.310062576656253,3.3977706222452,0.000679373566057828,0.0333905931594095
"SIK1",466.735639665667,-1.0709283741572,0.315176400991048,-3.39786979859452,0.000679127334493573,0.0333905931594095
"PDSS2",439.891035713676,1.1363267114386,0.334915836523728,3.39287243993341,0.000691638379669892,0.0338702331145589
"TMEM92",102.684936261246,-0.972906060986754,0.28763818258278,-3.38239538384916,0.000718566411267931,0.0339272385938676
"ADAM1A",31.6389575700916,1.81214487599838,0.535725431471085,3.38260005880678,0.000718031157120841,0.0339272385938676
"NEURL1B",1357.68168975306,-0.903138753643427,0.266646877956026,-3.38702166913189,0.000706558069236271,0.0339272385938676
"LSM14A",1331.87736159891,-0.844364696736316,0.249096208734759,-3.38971315952627,0.000699657904315981,0.0339272385938676
"RAB11FIP3",224.835672063091,1.20412991451801,0.356010199569891,3.38229049609466,0.000718840851313221,0.0339272385938676
"NUDT16L1",362.306866999569,-1.20498603751464,0.355696310445439,-3.3876821381859,0.000704858996507437,0.0339272385938676
"ARHGEF28",357.695568327439,1.20593292517573,0.355604583199914,3.39121873605824,0.000695825428012906,0.0339272385938676
"PIBF1",185.359930901656,1.52383090564131,0.450112896138202,3.38544156080664,0.000710638392208104,0.0339272385938676
"NKIRAS2",147.034372608981,-1.31912454180389,0.38985560269668,-3.38362340486925,0.000715360513235707,0.0339272385938676
"RMST",173.085392774088,1.68863169906219,0.499345516031257,3.38168992180654,0.000720414137055343,0.0339272385938676
"NPIPB3",96.3002482243828,1.5589362351005,0.46041130865497,3.38596425803425,0.000709286210926356,0.0339272385938676
"NAV2",737.894901247299,0.735318969360415,0.217541730263086,3.38012834811579,0.000724519876197191,0.0339660541770934
"ATXN1",1455.42607697951,1.24669096437974,0.368901618193236,3.37946732379663,0.000726264401981356,0.0339660541770934
"SLC12A9-AS1",39.3670674303701,2.08082749343204,0.616598201263746,3.37468952904386,0.000738990101904858,0.0344420352322278
"NVL",265.454338346385,1.23869468076427,0.36784332035381,3.36745188025389,0.000758662648705529,0.0347712216071228
"BAZ1A",687.753727328645,1.00280010680545,0.297738613236331,3.36805527474353,0.000757004174677514,0.0347712216071228
"KDM2A",936.98682684364,0.970384548264289,0.288015718481412,3.36920690780602,0.000753848167197738,0.0347712216071228
"DEPP1",95.79542036901,-1.30533960166617,0.387611741937006,-3.36764721095139,0.000758125399004777,0.0347712216071228
"SLC16A1-AS1",332.939283400985,1.32580998078471,0.39372388837892,3.36735976636691,0.000758916127116101,0.0347712216071228
"COA4",711.095443126822,-0.807344866896892,0.240019022226282,-3.36367034332702,0.00076913354683376,0.0350664094088129
"TMEM59",1308.075854922,-0.751516901456367,0.223455372516998,-3.36316327055059,0.000770547765198093,0.0350664094088129
"ATP6AP1L",89.4834883231429,1.16688141398203,0.347170971974978,3.36111457517286,0.000776286161890611,0.035209005919844
"GUSBP1",173.123065792243,0.994881404421062,0.296358837962737,3.35701614724969,0.000787885111461418,0.0354864775134381
"C2orf48",40.1641239020583,2.11859531737744,0.631252601504796,3.35617677032472,0.000790280388542828,0.0354864775134381
"OSBPL3",377.937259825957,0.937107888063182,0.279170983989268,3.3567524628534,0.000788636844122392,0.0354864775134381
"CXCL2",75.2946887796035,-1.93508778325737,0.577342483355318,-3.35171555713568,0.000803124888943714,0.0359438278111365
"SPG7",684.72152213349,0.960383429224146,0.286636626159107,3.35052586298254,0.000806582769283803,0.0359794478866003
"FNDC3B",913.989557542865,1.16443791313203,0.347786011054595,3.34814476752845,0.000813545024657447,0.0361331261024056
"SHLD2",950.593185308649,1.01685985445685,0.303764934126411,3.3475221798764,0.000815374627199889,0.0361331261024056
"MDM4",473.139522468498,0.973170712252349,0.291387920203335,3.33977713136925,0.000838456477263906,0.0364487644232268
"SYNJ2",1137.53125441684,0.835632013012129,0.2502092858341,3.33973221747729,0.000838592080118835,0.0364487644232268
"LRPAP1",466.241677065615,-0.882583185913983,0.264195037310942,-3.34065013066553,0.000835824776884903,0.0364487644232268
"RPS18",6068.72012600009,-0.940677506116957,0.281291256139028,-3.34414058591294,0.000825378998699914,0.0364487644232268
"CEP131",96.055946238347,1.19232209399449,0.356677683176087,3.34285588988157,0.000829209503253798,0.0364487644232268
"IFITM2",758.174540866941,-1.18550006248884,0.354971606314721,-3.33970391264974,0.000838677547767353,0.0364487644232268
"HIST1H1C",166.537429868906,-1.12301665283423,0.336602422370672,-3.33632968213624,0.000848924271004385,0.03677583476569
"KRT8",971.108741462775,-0.816367028282527,0.245139011736141,-3.33022076943525,0.000867771512922568,0.0372660713149132
"MRTFA",384.046090322572,1.29013900031081,0.387395524955329,3.33028885777547,0.000867559325203655,0.0372660713149132
"SMURF1",386.96058770205,1.19709699236586,0.359490402522458,3.32998317609069,0.000868512316084468,0.0372660713149132
"SLC4A7",1982.3528680215,0.952913909960884,0.286373108104907,3.32752581506991,0.000876208704909868,0.0374519138512286
"GOLGA7",751.412877963662,-0.899559785709008,0.270395114590498,-3.3268344624915,0.000878385372213633,0.0374519138512286
"C16orf58",156.507569929874,-0.95026630114706,0.285994163650619,-3.32267724983346,0.000891580072166582,0.0377395808165028
"MDH2",1577.53075750261,-1.21780901224423,0.366580903918175,-3.32207433400857,0.000893508868103054,0.0377395808165028
"KCNMA1-AS3",59.9076271614915,2.28502469589946,0.687718364095705,3.32261695367708,0.000891772792561303,0.0377395808165028
"CNPPD1",251.823075003629,-1.10301955502728,0.332179797437858,-3.32054978519165,0.000898403340605712,0.0378280982916723
"PDXDC2P-NPIPB14P",47.9807576673453,1.60575610796965,0.48387730016156,3.31851919367475,0.000904961029070393,0.0379858797171287
"NPIPA5",86.3357644697245,1.1565127215722,0.349472515888462,3.30930951360226,0.000935263829886042,0.0387046285048213
"MEGF9",104.234837666475,0.988455706282755,0.29842299801051,3.31226384317721,0.000925442219680472,0.0387046285048213
"TMC7",148.028637286254,1.24323024644638,0.375734400648007,3.30880069618925,0.000936965100082073,0.0387046285048213
"CTRL",385.240145954769,-0.996470931141787,0.301220258325849,-3.30811392527206,0.000939265918140085,0.0387046285048213
"C11orf44",67.8864802244014,1.91786187224975,0.57947686722514,3.30964354355257,0.0009341485315807,0.0387046285048213
"HP08777",103.128650073643,1.27986808418853,0.386787699896114,3.30896790288907,0.000936405715591886,0.0387046285048213
"UPK3B",357.065745946736,1.14526597999885,0.346310770842381,3.30704695442495,0.000942850865765079,0.0387342623151392
"RTCB",584.708429406864,-0.944272127711653,0.285923842757274,-3.30253020736456,0.000958167671440607,0.039007813997564
"AQR",986.775287751133,-0.74296863401177,0.224940267310317,-3.30295968301133,0.00095670141622881,0.039007813997564
"AKAP10",210.65064084766,1.18402168420764,0.358476581808812,3.30292617228514,0.000956815749030405,0.039007813997564
"RABGAP1L",784.575906806422,1.24785435413369,0.37795668872352,3.30158029045097,0.000961418139836213,0.0390226053394182
"CARD11",201.064720518295,1.42140844212133,0.430865973191888,3.298957287324,0.000970446760592554,0.0392711329825418
"RPL27",5841.93496441677,-0.966794699013459,0.293687412977373,-3.29191737981616,0.000995068400056626,0.040027810997516
"FOXO4",51.8809316510214,-1.51145498067375,0.459108133237962,-3.29215466085054,0.000994229192041866,0.040027810997516
"SLC25A43",161.076456642299,1.2094783237637,0.367509119510992,3.29101581308523,0.00099826301596662,0.0400371600112903
"TRAPPC9",538.368865883105,1.18288832897068,0.359660879447328,3.28889906177276,0.00100580087582944,0.040220132064233
"ZNF767P",110.373439224456,1.46963368163254,0.446993127805737,3.28782164693871,0.00100965780760457,0.0402552652731074
"MAP4K3",535.346736441058,1.12095881730385,0.341497561205118,3.28247971478353,0.00102898388773257,0.0407989114427745
"RPL13AP20",2760.81546350065,-1.05143705405861,0.320327175853084,-3.28238480315776,0.00102933033456541,0.0407989114427745
"ST3GAL3",177.909397077393,1.52058284979821,0.463687684600796,3.27932550356028,0.0010405553910473,0.0411232358637288
"PPP1R12B",1857.92973950926,-0.969161102178519,0.295666291160897,-3.2778883868473,0.00104586740924754,0.0412126644413694
"CACNG8",55.5352575706328,1.73005488869153,0.528027325496351,3.27644954182109,0.0010512109435196,0.0413028113738688
"MRPL18",610.012620605638,-0.882072982614841,0.269336525642277,-3.27498463311426,0.00105667721362688,0.0413972441141476
"ZCCHC3",1266.07062820562,0.72237111126934,0.221408975526809,3.26260988088025,0.00110391368319262,0.0416773668771828
"EGR1",913.356016246965,-0.964050705152039,0.295436875488757,-3.26313600344289,0.00110186627840338,0.0416773668771828
"PLEKHG4",363.171728542869,0.95752659297535,0.293203135346693,3.26574472623951,0.00109176621230363,0.0416773668771828
"KCTD19",342.13797512727,1.01815220200037,0.311655751700139,3.26691292057396,0.00108727118502025,0.0416773668771828
"GABBR1",152.821077143366,1.28445179103965,0.392542573729096,3.27213371746548,0.00106739079905886,0.0416773668771828
"TRIO",1231.85894019616,1.01659941098849,0.311547413182928,3.26306484333279,0.00110214299231206,0.0416773668771828
"UBAP1",1446.2552801141,-0.812959899537098,0.249086712353979,-3.26376261444968,0.00109943240482475,0.0416773668771828
"LINC00174",115.523897010592,1.37784174882822,0.421617829768422,3.26798738465356,0.00108315193485303,0.0416773668771828
"KDM5B",1161.56771455154,-0.784435278569866,0.240392400313636,-3.26314508090284,0.00110183098432357,0.0416773668771828
"FAM209A",1643.08202175476,-0.782309168531943,0.239404055612931,-3.26773565522542,0.00108411571124385,0.0416773668771828
"RTF2",1644.74235865757,-0.777781607665755,0.238297070263508,-3.26391594661943,0.00109883759179324,0.0416773668771828
"NFAT5",1657.72220968105,1.17810035296983,0.360947196903385,3.2639132900239,0.00109884789484393,0.0416773668771828
"SKAP1",105.138162575032,1.70051247095768,0.520821019427461,3.26506113909738,0.00109440451243771,0.0416773668771828
"TRAPPC3",593.137942979567,-0.852242094535864,0.261392805893909,-3.26038848552611,0.00111259708168288,0.0417890862426916
"GSTK1",295.580330565783,-1.11567090358806,0.342201848104504,-3.26027141515422,0.00111305645511756,0.0417890862426916
"LOC101928673",87.1605618864839,1.74246706045306,0.534817267813994,3.25806058502037,0.00112176454486006,0.0418833414042225
"PILRB",279.134800828078,1.37290481827262,0.421301074907968,3.2587261225776,0.00111913649973419,0.0418833414042225
"ITCH",416.82976700891,1.21238148890358,0.372209788353711,3.25725310520705,0.00112496074581851,0.0418869681556007
"RNF38",192.132707878819,1.39341796943409,0.42815290711385,3.25448676461647,0.00113597453259613,0.0421808565455199
"ESYT1",812.706749927331,-0.809676669987362,0.248912522545942,-3.25285631154986,0.00114251254810551,0.0423073961649151
"PPP1R3C",98.9880363418386,-1.32362879430621,0.407594987355514,-3.24741185580799,0.00116459730755048,0.0423137021743343
"SNAPC4",221.994150641072,1.10381275420722,0.339850405681435,3.24793713867712,0.00116244949296583,0.0423137021743343
"PDE4D",683.589369165141,1.17522866099827,0.361537424306676,3.25064179248392,0.00115144834370717,0.0423137021743343
"ZNF254",193.235637516333,1.25084674236481,0.384670253973948,3.25173763617688,0.00114701846728341,0.0423137021743343
"RASSF4",105.899447934142,-1.1843847283202,0.364492209361651,-3.24941026968575,0.00115644556182019,0.0423137021743343
"WDR70",279.860120564909,1.27306682726355,0.391954891631917,3.24799321157364,0.00116222043442539,0.0423137021743343
"ENO2",247.642119132815,-1.04559305494433,0.321889712794492,-3.24829596406481,0.00116098440685736,0.0423137021743343
"MMS22L",222.734005406631,1.02254874270112,0.315119824662412,3.24495211875857,0.00117470373939266,0.0425664765191186
"SUCLG1",659.867637632597,-1.09730989535695,0.338835258713358,-3.23847612413097,0.00120170078736766,0.0431597301551567
"ZDHHC4",370.35315488531,-1.10559634832802,0.341358088013007,-3.23881691148299,0.00120026594966838,0.0431597301551567
"GLMN",186.947113381294,1.23864468411365,0.382311946082435,3.23987962397223,0.00119580170351724,0.0431597301551567
